Categories Final,Date Occurred,Crime_Count
LARCENY-THEFT,2017-11-02,47
LARCENY-THEFT,2017-11-03,59
LARCENY-THEFT,2017-11-04,57
LARCENY-THEFT,2017-11-05,54
LARCENY-THEFT,2017-11-06,56
LARCENY-THEFT,2017-11-07,47
LARCENY-THEFT,2017-11-08,42
LARCENY-THEFT,2017-11-09,49
LARCENY-THEFT,2017-11-10,48
LARCENY-THEFT,2017-11-11,46
LARCENY-THEFT,2017-11-12,48
LARCENY-THEFT,2017-11-13,58
LARCENY-THEFT,2017-11-14,52
LARCENY-THEFT,2017-11-15,52
LARCENY-THEFT,2017-11-16,51
LARCENY-THEFT,2017-11-17,58
LARCENY-THEFT,2017-11-18,43
LARCENY-THEFT,2017-11-19,55
LARCENY-THEFT,2017-11-20,54
LARCENY-THEFT,2017-11-21,49
LARCENY-THEFT,2017-11-22,53
LARCENY-THEFT,2017-11-23,38
LARCENY-THEFT,2017-11-24,47
LARCENY-THEFT,2017-11-25,35
LARCENY-THEFT,2017-11-26,50
LARCENY-THEFT,2017-11-27,52
LARCENY-THEFT,2017-11-28,56
LARCENY-THEFT,2017-11-29,49
LARCENY-THEFT,2017-11-30,53
LARCENY-THEFT,2017-12-01,57
LARCENY-THEFT,2017-12-02,51
LARCENY-THEFT,2017-12-03,45
LARCENY-THEFT,2017-12-04,60
LARCENY-THEFT,2017-12-05,45
LARCENY-THEFT,2017-12-06,50
LARCENY-THEFT,2017-12-07,49
LARCENY-THEFT,2017-12-08,56
LARCENY-THEFT,2017-12-09,47
LARCENY-THEFT,2017-12-10,44
LARCENY-THEFT,2017-12-11,48
LARCENY-THEFT,2017-12-12,54
LARCENY-THEFT,2017-12-13,57
LARCENY-THEFT,2017-12-14,52
LARCENY-THEFT,2017-12-15,55
LARCENY-THEFT,2017-12-16,37
LARCENY-THEFT,2017-12-17,49
LARCENY-THEFT,2017-12-18,56
LARCENY-THEFT,2017-12-19,53
LARCENY-THEFT,2017-12-20,61
LARCENY-THEFT,2017-12-21,44
LARCENY-THEFT,2017-12-22,60
LARCENY-THEFT,2017-12-23,51
LARCENY-THEFT,2017-12-24,28
LARCENY-THEFT,2017-12-25,26
LARCENY-THEFT,2017-12-26,50
LARCENY-THEFT,2017-12-27,46
LARCENY-THEFT,2017-12-28,63
LARCENY-THEFT,2017-12-29,54
LARCENY-THEFT,2017-12-30,52
LARCENY-THEFT,2017-12-31,39
LARCENY-THEFT,2018-01-01,40
LARCENY-THEFT,2018-01-02,53
LARCENY-THEFT,2018-01-03,48
LARCENY-THEFT,2018-01-04,50
LARCENY-THEFT,2018-01-05,50
LARCENY-THEFT,2018-01-06,44
LARCENY-THEFT,2018-01-07,39
LARCENY-THEFT,2018-01-08,50
LARCENY-THEFT,2018-01-09,44
LARCENY-THEFT,2018-01-10,52
LARCENY-THEFT,2018-01-11,53
LARCENY-THEFT,2018-01-12,64
LARCENY-THEFT,2018-01-13,55
LARCENY-THEFT,2018-01-14,41
LARCENY-THEFT,2018-01-15,53
LARCENY-THEFT,2018-01-16,45
LARCENY-THEFT,2018-01-17,51
LARCENY-THEFT,2018-01-18,44
LARCENY-THEFT,2018-01-19,57
LARCENY-THEFT,2018-01-20,50
LARCENY-THEFT,2018-01-21,36
LARCENY-THEFT,2018-01-22,49
LARCENY-THEFT,2018-01-23,51
LARCENY-THEFT,2018-01-24,40
LARCENY-THEFT,2018-01-25,43
LARCENY-THEFT,2018-01-26,66
LARCENY-THEFT,2018-01-27,36
LARCENY-THEFT,2018-01-28,44
LARCENY-THEFT,2018-01-29,48
LARCENY-THEFT,2018-01-30,48
LARCENY-THEFT,2018-01-31,65
LARCENY-THEFT,2018-02-01,53
LARCENY-THEFT,2018-02-02,48
LARCENY-THEFT,2018-02-03,41
LARCENY-THEFT,2018-02-04,44
LARCENY-THEFT,2018-02-05,53
LARCENY-THEFT,2018-02-06,52
LARCENY-THEFT,2018-02-07,55
LARCENY-THEFT,2018-02-08,40
LARCENY-THEFT,2018-02-09,61
LARCENY-THEFT,2018-02-10,52
LARCENY-THEFT,2018-02-11,50
LARCENY-THEFT,2018-02-12,54
LARCENY-THEFT,2018-02-13,55
LARCENY-THEFT,2018-02-14,58
LARCENY-THEFT,2018-02-15,53
LARCENY-THEFT,2018-02-16,58
LARCENY-THEFT,2018-02-17,38
LARCENY-THEFT,2018-02-18,34
LARCENY-THEFT,2018-02-19,47
LARCENY-THEFT,2018-02-20,35
LARCENY-THEFT,2018-02-21,34
LARCENY-THEFT,2018-02-22,14
LARCENY-THEFT,2018-02-23,10
MISC,2015-01-02,167
MISC,2015-01-03,129
MISC,2015-01-04,138
MISC,2015-01-05,195
MISC,2015-01-06,143
MISC,2015-01-07,162
MISC,2015-01-08,189
MISC,2015-01-09,173
MISC,2015-01-10,182
MISC,2015-01-11,115
MISC,2015-01-12,164
MISC,2015-01-13,155
MISC,2015-01-14,177
MISC,2015-01-15,207
MISC,2015-01-16,168
MISC,2015-01-17,158
MISC,2015-01-18,150
MISC,2015-01-19,133
MISC,2015-01-20,194
MISC,2015-01-21,173
MISC,2015-01-22,154
MISC,2015-01-23,203
MISC,2015-01-24,165
MISC,2015-01-25,156
MISC,2015-01-26,192
MISC,2015-01-27,167
MISC,2015-01-28,170
MISC,2015-01-29,181
MISC,2015-01-30,196
MISC,2015-01-31,152
MISC,2015-02-01,282
MISC,2015-02-02,188
MISC,2015-02-03,166
MISC,2015-02-04,170
MISC,2015-02-05,164
MISC,2015-02-06,211
MISC,2015-02-07,171
MISC,2015-02-08,152
MISC,2015-02-09,202
MISC,2015-02-10,170
MISC,2015-02-11,199
MISC,2015-02-12,193
MISC,2015-02-13,189
MISC,2015-02-14,176
MISC,2015-02-15,164
MISC,2015-02-16,178
MISC,2015-02-17,166
MISC,2015-02-18,191
MISC,2015-02-19,166
MISC,2015-02-20,201
MISC,2015-02-21,178
MISC,2015-02-22,170
MISC,2015-02-23,158
MISC,2015-02-24,160
MISC,2015-02-25,157
MISC,2015-02-26,169
MISC,2015-02-27,184
MISC,2015-02-28,157
MISC,2015-03-01,287
MISC,2015-03-02,182
MISC,2015-03-03,171
MISC,2015-03-04,173
MISC,2015-03-05,172
MISC,2015-03-06,191
MISC,2015-03-07,171
MISC,2015-03-08,144
MISC,2015-03-09,183
MISC,2015-03-10,176
MISC,2015-03-11,154
MISC,2015-03-12,178
MISC,2015-03-13,168
MISC,2015-03-14,191
MISC,2015-03-15,189
MISC,2015-03-16,193
MISC,2015-03-17,191
MISC,2015-03-18,170
MISC,2015-03-19,175
MISC,2015-03-20,211
MISC,2015-03-21,156
MISC,2015-03-22,153
MISC,2015-03-23,179
MISC,2015-03-24,183
MISC,2015-03-25,180
MISC,2015-03-26,192
MISC,2015-03-27,197
MISC,2015-03-28,157
MISC,2015-03-29,148
MISC,2015-03-30,168
MISC,2015-03-31,220
MISC,2015-04-01,325
MISC,2015-04-02,193
MISC,2015-04-03,168
MISC,2015-04-04,162
MISC,2015-04-05,142
MISC,2015-04-06,188
MISC,2015-04-07,158
MISC,2015-04-08,153
MISC,2015-04-09,169
MISC,2015-04-10,193
MISC,2015-04-11,149
MISC,2015-04-12,154
MISC,2015-04-13,207
MISC,2015-04-14,182
MISC,2015-04-15,225
MISC,2015-04-16,154
MISC,2015-04-17,201
MISC,2015-04-18,169
MISC,2015-04-19,143
MISC,2015-04-20,189
MISC,2015-04-21,156
MISC,2015-04-22,156
MISC,2015-04-23,165
MISC,2015-04-24,168
MISC,2015-04-25,166
MISC,2015-04-26,161
MISC,2015-04-27,167
MISC,2015-04-28,174
MISC,2015-04-29,171
MISC,2015-04-30,184
MISC,2015-05-01,339
MISC,2015-05-02,189
MISC,2015-05-03,166
MISC,2015-05-04,170
MISC,2015-05-05,203
MISC,2015-05-06,165
MISC,2015-05-07,149
MISC,2015-05-08,169
MISC,2015-05-09,141
MISC,2015-05-10,156
MISC,2015-05-11,210
MISC,2015-05-12,183
MISC,2015-05-13,164
MISC,2015-05-14,162
MISC,2015-05-15,198
MISC,2015-05-16,165
MISC,2015-05-17,136
MISC,2015-05-18,164
MISC,2015-05-19,173
MISC,2015-05-20,186
MISC,2015-05-21,188
MISC,2015-05-22,205
MISC,2015-05-23,151
MISC,2015-05-24,185
MISC,2015-05-25,164
MISC,2015-05-26,165
MISC,2015-05-27,165
MISC,2015-05-28,178
MISC,2015-05-29,191
MISC,2015-05-30,178
MISC,2015-05-31,175
MISC,2015-06-01,360
MISC,2015-06-02,175
MISC,2015-06-03,173
MISC,2015-06-04,177
MISC,2015-06-05,174
MISC,2015-06-06,184
MISC,2015-06-07,138
MISC,2015-06-08,166
MISC,2015-06-09,180
MISC,2015-06-10,173
MISC,2015-06-11,208
MISC,2015-06-12,198
MISC,2015-06-13,173
MISC,2015-06-14,146
MISC,2015-06-15,231
MISC,2015-06-16,165
MISC,2015-06-17,170
MISC,2015-06-18,175
MISC,2015-06-19,173
MISC,2015-06-20,186
MISC,2015-06-21,165
MISC,2015-06-22,195
MISC,2015-06-23,178
MISC,2015-06-24,161
MISC,2015-06-25,169
MISC,2015-06-26,222
MISC,2015-06-27,181
MISC,2015-06-28,157
MISC,2015-06-29,190
MISC,2015-06-30,169
MISC,2015-07-01,299
MISC,2015-07-02,145
MISC,2015-07-03,173
MISC,2015-07-04,165
MISC,2015-07-05,169
MISC,2015-07-06,193
MISC,2015-07-07,159
MISC,2015-07-08,181
MISC,2015-07-09,193
MISC,2015-07-10,147
MISC,2015-07-11,134
MISC,2015-07-12,156
MISC,2015-07-13,198
MISC,2015-07-14,163
MISC,2015-07-15,218
MISC,2015-07-16,163
MISC,2015-07-17,187
MISC,2015-07-18,147
MISC,2015-07-19,187
MISC,2015-07-20,199
MISC,2015-07-21,202
MISC,2015-07-22,164
MISC,2015-07-23,191
MISC,2015-07-24,173
MISC,2015-07-25,181
MISC,2015-07-26,167
MISC,2015-07-27,222
MISC,2015-07-28,206
MISC,2015-07-29,202
MISC,2015-07-30,193
MISC,2015-07-31,204
MISC,2015-08-01,325
MISC,2015-08-02,191
MISC,2015-08-03,221
MISC,2015-08-04,175
MISC,2015-08-05,178
MISC,2015-08-06,196
MISC,2015-08-07,195
MISC,2015-08-08,161
MISC,2015-08-09,170
MISC,2015-08-10,177
MISC,2015-08-11,138
MISC,2015-08-12,190
MISC,2015-08-13,175
MISC,2015-08-14,193
MISC,2015-08-15,217
MISC,2015-08-16,195
MISC,2015-08-17,189
MISC,2015-08-18,171
MISC,2015-08-19,196
MISC,2015-08-20,218
MISC,2015-08-21,172
MISC,2015-08-22,188
MISC,2015-08-23,175
MISC,2015-08-24,187
MISC,2015-08-25,179
MISC,2015-08-26,182
MISC,2015-08-27,159
MISC,2015-08-28,168
MISC,2015-08-29,186
MISC,2015-08-30,154
MISC,2015-08-31,201
MISC,2015-09-01,310
MISC,2015-09-02,156
MISC,2015-09-03,174
MISC,2015-09-04,162
MISC,2015-09-05,188
MISC,2015-09-06,138
MISC,2015-09-07,147
MISC,2015-09-08,174
MISC,2015-09-09,159
MISC,2015-09-10,161
MISC,2015-09-11,211
MISC,2015-09-12,171
MISC,2015-09-13,184
MISC,2015-09-14,172
MISC,2015-09-15,213
MISC,2015-09-16,156
MISC,2015-09-17,161
MISC,2015-09-18,188
MISC,2015-09-19,167
MISC,2015-09-20,164
MISC,2015-09-21,164
MISC,2015-09-22,165
MISC,2015-09-23,179
MISC,2015-09-24,195
MISC,2015-09-25,212
MISC,2015-09-26,172
MISC,2015-09-27,176
MISC,2015-09-28,180
MISC,2015-09-29,186
MISC,2015-09-30,175
MISC,2015-10-01,311
MISC,2015-10-02,178
MISC,2015-10-03,207
MISC,2015-10-04,161
MISC,2015-10-05,205
MISC,2015-10-06,152
MISC,2015-10-07,162
MISC,2015-10-08,194
MISC,2015-10-09,199
MISC,2015-10-10,198
MISC,2015-10-11,175
MISC,2015-10-12,195
MISC,2015-10-13,159
MISC,2015-10-14,205
MISC,2015-10-15,254
MISC,2015-10-16,198
MISC,2015-10-17,187
MISC,2015-10-18,157
MISC,2015-10-19,172
MISC,2015-10-20,175
MISC,2015-10-21,186
MISC,2015-10-22,153
MISC,2015-10-23,197
MISC,2015-10-24,162
MISC,2015-10-25,180
MISC,2015-10-26,182
MISC,2015-10-27,161
MISC,2015-10-28,173
MISC,2015-10-29,156
MISC,2015-10-30,182
MISC,2015-10-31,230
MISC,2015-11-01,340
MISC,2015-11-02,179
MISC,2015-11-03,153
MISC,2015-11-04,167
MISC,2015-11-05,178
MISC,2015-11-06,190
MISC,2015-11-07,142
MISC,2015-11-08,159
MISC,2015-11-09,155
MISC,2015-11-10,144
MISC,2015-11-11,148
MISC,2015-11-12,170
MISC,2015-11-13,183
MISC,2015-11-14,173
MISC,2015-11-15,199
MISC,2015-11-16,180
MISC,2015-11-17,169
MISC,2015-11-18,198
MISC,2015-11-19,151
MISC,2015-11-20,230
MISC,2015-11-21,180
MISC,2015-11-22,165
MISC,2015-11-23,187
MISC,2015-11-24,153
MISC,2015-11-25,180
MISC,2015-11-26,114
MISC,2015-11-27,151
MISC,2015-11-28,154
MISC,2015-11-29,170
MISC,2015-11-30,171
MISC,2015-12-01,314
MISC,2015-12-02,149
MISC,2015-12-03,183
MISC,2015-12-04,197
MISC,2015-12-05,156
MISC,2015-12-06,162
MISC,2015-12-07,182
MISC,2015-12-08,161
MISC,2015-12-09,164
MISC,2015-12-10,174
MISC,2015-12-11,198
MISC,2015-12-12,167
MISC,2015-12-13,170
MISC,2015-12-14,175
MISC,2015-12-15,211
MISC,2015-12-16,152
MISC,2015-12-17,150
MISC,2015-12-18,164
MISC,2015-12-19,153
MISC,2015-12-20,163
MISC,2015-12-21,181
MISC,2015-12-22,157
MISC,2015-12-23,161
MISC,2015-12-24,153
MISC,2015-12-25,124
MISC,2015-12-26,162
MISC,2015-12-27,143
MISC,2015-12-28,160
MISC,2015-12-29,153
MISC,2015-12-30,148
MISC,2015-12-31,171
MISC,2016-01-01,569
MISC,2016-01-02,133
MISC,2016-01-03,149
MISC,2016-01-04,190
MISC,2016-01-05,195
MISC,2016-01-06,146
MISC,2016-01-07,169
MISC,2016-01-08,205
MISC,2016-01-09,152
MISC,2016-01-10,151
MISC,2016-01-11,194
MISC,2016-01-12,157
MISC,2016-01-13,178
MISC,2016-01-14,166
MISC,2016-01-15,223
MISC,2016-01-16,181
MISC,2016-01-17,141
MISC,2016-01-18,173
MISC,2016-01-19,183
MISC,2016-01-20,158
MISC,2016-01-21,202
MISC,2016-01-22,216
MISC,2016-01-23,173
MISC,2016-01-24,148
MISC,2016-01-25,191
MISC,2016-01-26,169
MISC,2016-01-27,162
MISC,2016-01-28,195
MISC,2016-01-29,174
MISC,2016-01-30,144
MISC,2016-01-31,167
MISC,2016-02-01,337
MISC,2016-02-02,184
MISC,2016-02-03,190
MISC,2016-02-04,185
MISC,2016-02-05,189
MISC,2016-02-06,169
MISC,2016-02-07,178
MISC,2016-02-08,169
MISC,2016-02-09,171
MISC,2016-02-10,179
MISC,2016-02-11,188
MISC,2016-02-12,184
MISC,2016-02-13,163
MISC,2016-02-14,164
MISC,2016-02-15,178
MISC,2016-02-16,199
MISC,2016-02-17,173
MISC,2016-02-18,179
MISC,2016-02-19,174
MISC,2016-02-20,176
MISC,2016-02-21,165
MISC,2016-02-22,171
MISC,2016-02-23,160
MISC,2016-02-24,189
MISC,2016-02-25,158
MISC,2016-02-26,197
MISC,2016-02-27,171
MISC,2016-02-28,187
MISC,2016-02-29,197
MISC,2016-03-01,311
MISC,2016-03-02,157
MISC,2016-03-03,183
MISC,2016-03-04,197
MISC,2016-03-05,188
MISC,2016-03-06,158
MISC,2016-03-07,219
MISC,2016-03-08,190
MISC,2016-03-09,180
MISC,2016-03-10,200
MISC,2016-03-11,177
MISC,2016-03-12,161
MISC,2016-03-13,143
MISC,2016-03-14,208
MISC,2016-03-15,177
MISC,2016-03-16,183
MISC,2016-03-17,185
MISC,2016-03-18,188
MISC,2016-03-19,191
MISC,2016-03-20,149
MISC,2016-03-21,175
MISC,2016-03-22,177
MISC,2016-03-23,195
MISC,2016-03-24,171
MISC,2016-03-25,197
MISC,2016-03-26,171
MISC,2016-03-27,156
MISC,2016-03-28,177
MISC,2016-03-29,174
MISC,2016-03-30,168
MISC,2016-03-31,161
MISC,2016-04-01,332
MISC,2016-04-02,195
MISC,2016-04-03,171
MISC,2016-04-04,196
MISC,2016-04-05,184
MISC,2016-04-06,170
MISC,2016-04-07,161
MISC,2016-04-08,198
MISC,2016-04-09,171
MISC,2016-04-10,181
MISC,2016-04-11,177
MISC,2016-04-12,160
MISC,2016-04-13,173
MISC,2016-04-14,179
MISC,2016-04-15,237
MISC,2016-04-16,172
MISC,2016-04-17,198
MISC,2016-04-18,190
MISC,2016-04-19,172
MISC,2016-04-20,199
MISC,2016-04-21,151
MISC,2016-04-22,178
MISC,2016-04-23,167
MISC,2016-04-24,176
MISC,2016-04-25,154
MISC,2016-04-26,182
MISC,2016-04-27,185
MISC,2016-04-28,159
MISC,2016-04-29,186
MISC,2016-04-30,193
MISC,2016-05-01,254
MISC,2016-05-02,198
MISC,2016-05-03,182
MISC,2016-05-04,164
MISC,2016-05-05,186
MISC,2016-05-06,193
MISC,2016-05-07,178
MISC,2016-05-08,179
MISC,2016-05-09,161
MISC,2016-05-10,171
MISC,2016-05-11,162
MISC,2016-05-12,193
MISC,2016-05-13,175
MISC,2016-05-14,188
MISC,2016-05-15,187
MISC,2016-05-16,212
MISC,2016-05-17,153
MISC,2016-05-18,193
MISC,2016-05-19,186
MISC,2016-05-20,188
MISC,2016-05-21,164
MISC,2016-05-22,183
MISC,2016-05-23,211
MISC,2016-05-24,200
MISC,2016-05-25,201
MISC,2016-05-26,183
MISC,2016-05-27,179
MISC,2016-05-28,170
MISC,2016-05-29,167
MISC,2016-05-30,164
MISC,2016-05-31,169
MISC,2016-06-01,305
MISC,2016-06-02,185
MISC,2016-06-03,191
MISC,2016-06-04,144
MISC,2016-06-05,158
MISC,2016-06-06,206
MISC,2016-06-07,184
MISC,2016-06-08,204
MISC,2016-06-09,187
MISC,2016-06-10,193
MISC,2016-06-11,165
MISC,2016-06-12,174
MISC,2016-06-13,186
MISC,2016-06-14,207
MISC,2016-06-15,220
MISC,2016-06-16,188
MISC,2016-06-17,207
MISC,2016-06-18,187
MISC,2016-06-19,192
MISC,2016-06-20,225
MISC,2016-06-21,195
MISC,2016-06-22,183
MISC,2016-06-23,206
MISC,2016-06-24,167
MISC,2016-06-25,181
MISC,2016-06-26,193
MISC,2016-06-27,196
MISC,2016-06-28,175
MISC,2016-06-29,175
MISC,2016-06-30,183
MISC,2016-07-01,292
MISC,2016-07-02,186
MISC,2016-07-03,191
MISC,2016-07-04,189
MISC,2016-07-05,214
MISC,2016-07-06,193
MISC,2016-07-07,163
MISC,2016-07-08,182
MISC,2016-07-09,143
MISC,2016-07-10,184
MISC,2016-07-11,199
MISC,2016-07-12,163
MISC,2016-07-13,191
MISC,2016-07-14,194
MISC,2016-07-15,198
MISC,2016-07-16,196
MISC,2016-07-17,152
MISC,2016-07-18,189
MISC,2016-07-19,200
MISC,2016-07-20,209
MISC,2016-07-21,183
MISC,2016-07-22,214
MISC,2016-07-23,172
MISC,2016-07-24,180
MISC,2016-07-25,195
MISC,2016-07-26,206
MISC,2016-07-27,192
MISC,2016-07-28,196
MISC,2016-07-29,195
MISC,2016-07-30,206
MISC,2016-07-31,186
MISC,2016-08-01,334
MISC,2016-08-02,200
MISC,2016-08-03,202
MISC,2016-08-04,190
MISC,2016-08-05,187
MISC,2016-08-06,164
MISC,2016-08-07,179
MISC,2016-08-08,196
MISC,2016-08-09,185
MISC,2016-08-10,191
MISC,2016-08-11,165
MISC,2016-08-12,173
MISC,2016-08-13,187
MISC,2016-08-14,164
MISC,2016-08-15,209
MISC,2016-08-16,192
MISC,2016-08-17,199
MISC,2016-08-18,167
MISC,2016-08-19,191
MISC,2016-08-20,199
MISC,2016-08-21,160
MISC,2016-08-22,200
MISC,2016-08-23,203
MISC,2016-08-24,182
MISC,2016-08-25,170
MISC,2016-08-26,204
MISC,2016-08-27,167
MISC,2016-08-28,154
MISC,2016-08-29,169
MISC,2016-08-30,168
MISC,2016-08-31,201
MISC,2016-09-01,322
MISC,2016-09-02,192
MISC,2016-09-03,191
MISC,2016-09-04,176
MISC,2016-09-05,165
MISC,2016-09-06,196
MISC,2016-09-07,152
MISC,2016-09-08,189
MISC,2016-09-09,154
MISC,2016-09-10,185
MISC,2016-09-11,137
MISC,2016-09-12,174
MISC,2016-09-13,174
MISC,2016-09-14,169
MISC,2016-09-15,172
MISC,2016-09-16,178
MISC,2016-09-17,193
MISC,2016-09-18,167
MISC,2016-09-19,194
MISC,2016-09-20,196
MISC,2016-09-21,177
MISC,2016-09-22,184
MISC,2016-09-23,198
MISC,2016-09-24,196
MISC,2016-09-25,163
MISC,2016-09-26,186
MISC,2016-09-27,167
MISC,2016-09-28,179
MISC,2016-09-29,184
MISC,2016-09-30,194
MISC,2016-10-01,304
MISC,2016-10-02,186
MISC,2016-10-03,190
MISC,2016-10-04,164
MISC,2016-10-05,170
MISC,2016-10-06,177
MISC,2016-10-07,195
MISC,2016-10-08,171
MISC,2016-10-09,159
MISC,2016-10-10,205
MISC,2016-10-11,198
MISC,2016-10-12,187
MISC,2016-10-13,197
MISC,2016-10-14,196
MISC,2016-10-15,180
MISC,2016-10-16,144
MISC,2016-10-17,200
MISC,2016-10-18,192
MISC,2016-10-19,179
MISC,2016-10-20,192
MISC,2016-10-21,189
MISC,2016-10-22,160
MISC,2016-10-23,191
MISC,2016-10-24,207
MISC,2016-10-25,182
MISC,2016-10-26,202
MISC,2016-10-27,196
MISC,2016-10-28,206
MISC,2016-10-29,203
MISC,2016-10-30,159
MISC,2016-10-31,226
MISC,2016-11-01,314
MISC,2016-11-02,165
MISC,2016-11-03,201
MISC,2016-11-04,178
MISC,2016-11-05,170
MISC,2016-11-06,185
MISC,2016-11-07,175
MISC,2016-11-08,169
MISC,2016-11-09,186
MISC,2016-11-10,166
MISC,2016-11-11,162
MISC,2016-11-12,170
MISC,2016-11-13,168
MISC,2016-11-14,172
MISC,2016-11-15,166
MISC,2016-11-16,169
MISC,2016-11-17,160
MISC,2016-11-18,201
MISC,2016-11-19,162
MISC,2016-11-20,151
MISC,2016-11-21,167
MISC,2016-11-22,182
MISC,2016-11-23,191
MISC,2016-11-24,162
MISC,2016-11-25,143
MISC,2016-11-26,144
MISC,2016-11-27,143
MISC,2016-11-28,188
MISC,2016-11-29,155
MISC,2016-11-30,187
MISC,2016-12-01,283
MISC,2016-12-02,190
MISC,2016-12-03,169
MISC,2016-12-04,171
MISC,2016-12-05,203
MISC,2016-12-06,181
MISC,2016-12-07,147
MISC,2016-12-08,166
MISC,2016-12-09,202
MISC,2016-12-10,200
MISC,2016-12-11,161
MISC,2016-12-12,179
MISC,2016-12-13,150
MISC,2016-12-14,213
MISC,2016-12-15,187
MISC,2016-12-16,199
MISC,2016-12-17,172
MISC,2016-12-18,185
MISC,2016-12-19,171
MISC,2016-12-20,197
MISC,2016-12-21,148
MISC,2016-12-22,170
MISC,2016-12-23,167
MISC,2016-12-24,168
MISC,2016-12-25,151
MISC,2016-12-26,168
MISC,2016-12-27,176
MISC,2016-12-28,183
MISC,2016-12-29,167
MISC,2016-12-30,197
MISC,2016-12-31,172
MISC,2017-01-01,397
MISC,2017-01-02,168
MISC,2017-01-03,173
MISC,2017-01-04,173
MISC,2017-01-05,165
MISC,2017-01-06,204
MISC,2017-01-07,190
MISC,2017-01-08,170
MISC,2017-01-09,167
MISC,2017-01-10,148
MISC,2017-01-11,190
MISC,2017-01-12,174
MISC,2017-01-13,182
MISC,2017-01-14,161
MISC,2017-01-15,208
MISC,2017-01-16,188
MISC,2017-01-17,167
MISC,2017-01-18,160
MISC,2017-01-19,155
MISC,2017-01-20,168
MISC,2017-01-21,162
MISC,2017-01-22,173
MISC,2017-01-23,193
MISC,2017-01-24,181
MISC,2017-01-25,170
MISC,2017-01-26,157
MISC,2017-01-27,171
MISC,2017-01-28,205
MISC,2017-01-29,188
MISC,2017-01-30,228
MISC,2017-01-31,195
MISC,2017-02-01,269
MISC,2017-02-02,172
MISC,2017-02-03,168
MISC,2017-02-04,175
MISC,2017-02-05,166
MISC,2017-02-06,174
MISC,2017-02-07,181
MISC,2017-02-08,166
MISC,2017-02-09,169
MISC,2017-02-10,196
MISC,2017-02-11,179
MISC,2017-02-12,176
MISC,2017-02-13,168
MISC,2017-02-14,174
MISC,2017-02-15,210
MISC,2017-02-16,168
MISC,2017-02-17,185
MISC,2017-02-18,194
MISC,2017-02-19,163
MISC,2017-02-20,178
MISC,2017-02-21,199
MISC,2017-02-22,175
MISC,2017-02-23,200
MISC,2017-02-24,163
MISC,2017-02-25,177
MISC,2017-02-26,143
MISC,2017-02-27,202
MISC,2017-02-28,197
MISC,2017-03-01,299
MISC,2017-03-02,200
MISC,2017-03-03,217
MISC,2017-03-04,160
MISC,2017-03-05,169
MISC,2017-03-06,186
MISC,2017-03-07,188
MISC,2017-03-08,179
MISC,2017-03-09,195
MISC,2017-03-10,199
MISC,2017-03-11,165
MISC,2017-03-12,145
MISC,2017-03-13,218
MISC,2017-03-14,189
MISC,2017-03-15,200
MISC,2017-03-16,208
MISC,2017-03-17,233
MISC,2017-03-18,190
MISC,2017-03-19,147
MISC,2017-03-20,187
MISC,2017-03-21,174
MISC,2017-03-22,176
MISC,2017-03-23,194
MISC,2017-03-24,194
MISC,2017-03-25,179
MISC,2017-03-26,155
MISC,2017-03-27,168
MISC,2017-03-28,179
MISC,2017-03-29,218
MISC,2017-03-30,177
MISC,2017-03-31,192
MISC,2017-04-01,284
MISC,2017-04-02,158
MISC,2017-04-03,199
MISC,2017-04-04,206
MISC,2017-04-05,175
MISC,2017-04-06,181
MISC,2017-04-07,185
MISC,2017-04-08,164
MISC,2017-04-09,150
MISC,2017-04-10,175
MISC,2017-04-11,156
MISC,2017-04-12,178
MISC,2017-04-13,178
MISC,2017-04-14,152
MISC,2017-04-15,189
MISC,2017-04-16,174
MISC,2017-04-17,209
MISC,2017-04-18,196
MISC,2017-04-19,189
MISC,2017-04-20,188
MISC,2017-04-21,180
MISC,2017-04-22,200
MISC,2017-04-23,155
MISC,2017-04-24,200
MISC,2017-04-25,201
MISC,2017-04-26,197
MISC,2017-04-27,205
MISC,2017-04-28,203
MISC,2017-04-29,184
MISC,2017-04-30,193
MISC,2017-05-01,299
MISC,2017-05-02,192
MISC,2017-05-03,208
MISC,2017-05-04,174
MISC,2017-05-05,239
MISC,2017-05-06,185
MISC,2017-05-07,170
MISC,2017-05-08,176
MISC,2017-05-09,196
MISC,2017-05-10,192
MISC,2017-05-11,171
MISC,2017-05-12,180
MISC,2017-05-13,178
MISC,2017-05-14,156
MISC,2017-05-15,206
MISC,2017-05-16,185
MISC,2017-05-17,176
MISC,2017-05-18,189
MISC,2017-05-19,210
MISC,2017-05-20,190
MISC,2017-05-21,156
MISC,2017-05-22,212
MISC,2017-05-23,196
MISC,2017-05-24,187
MISC,2017-05-25,177
MISC,2017-05-26,237
MISC,2017-05-27,171
MISC,2017-05-28,147
MISC,2017-05-29,167
MISC,2017-05-30,181
MISC,2017-05-31,219
MISC,2017-06-01,290
MISC,2017-06-02,202
MISC,2017-06-03,160
MISC,2017-06-04,158
MISC,2017-06-05,180
MISC,2017-06-06,200
MISC,2017-06-07,198
MISC,2017-06-08,177
MISC,2017-06-09,184
MISC,2017-06-10,198
MISC,2017-06-11,180
MISC,2017-06-12,183
MISC,2017-06-13,154
MISC,2017-06-14,203
MISC,2017-06-15,209
MISC,2017-06-16,191
MISC,2017-06-17,175
MISC,2017-06-18,177
MISC,2017-06-19,179
