Dispatch_Date,AGGRAVATED ASSAULT,MISC,MOTOR VEHICLE THEFT,BURGLARY,ARSON,ROBBERY,RAPE,DRUG OFFENSE,MURDER AND NON-NEGLIGENT MANSLAUGHTER
2016-07-27,75,160,111,24,0,19,5,11,1
2016-07-28,73,176,122,32,1,11,3,12,3
2016-07-29,78,172,123,27,1,16,4,8,2
2016-07-30,79,152,114,31,1,17,5,18,3
2016-07-31,83,153,112,13,1,19,3,14,1
2016-08-01,89,222,121,16,2,35,9,21,3
2016-08-02,78,230,136,24,1,9,2,28,0
2016-08-03,67,207,128,23,1,16,3,26,0
2016-08-04,93,198,131,26,0,17,5,36,0
2016-08-05,87,211,127,17,0,16,2,30,0
2016-08-06,73,194,101,22,1,23,1,19,1
2016-08-07,99,168,110,19,1,11,5,18,3
2016-08-08,102,189,132,36,1,22,10,16,2
2016-08-09,93,227,138,15,1,13,0,41,0
2016-08-10,102,219,135,28,1,16,4,34,1
2016-08-11,91,177,131,28,1,12,2,28,1
2016-08-12,85,202,105,31,1,15,0,31,4
2016-08-13,83,240,99,17,0,16,4,35,0
2016-08-14,108,171,107,13,2,16,2,14,1
2016-08-15,97,238,126,42,1,17,2,23,0
2016-08-16,80,252,137,35,1,21,2,32,0
2016-08-17,84,260,112,22,1,20,1,33,1
2016-08-18,85,215,135,24,1,18,8,29,0
2016-08-19,90,221,130,35,0,21,4,53,0
2016-08-20,68,177,104,16,0,13,4,30,3
2016-08-21,95,202,105,22,1,18,6,21,1
2016-08-22,87,239,145,28,1,15,2,17,1
2016-08-23,98,238,144,20,1,14,4,38,0
2016-08-24,80,261,144,22,1,16,4,38,0
2016-08-25,80,247,128,34,0,26,3,34,1
2016-08-26,74,229,139,20,0,20,4,40,1
2016-08-27,83,207,108,20,1,23,2,34,1
2016-08-28,94,197,95,25,0,27,7,20,0
2016-08-29,95,218,144,30,1,17,8,19,0
2016-08-30,92,255,148,27,2,23,10,33,1
2016-08-31,94,219,144,16,0,12,3,43,2
2016-09-01,92,200,114,22,0,22,6,30,1
2016-09-02,84,251,114,19,1,16,6,25,1
2016-09-03,104,207,110,12,1,17,3,38,0
2016-09-04,83,158,103,17,1,21,6,16,2
2016-09-05,87,178,131,18,2,13,2,19,4
2016-09-06,77,238,145,30,2,17,4,49,0
2016-09-07,85,240,118,25,2,14,2,45,0
2016-09-08,103,223,133,18,0,21,1,27,0
2016-09-09,96,201,117,21,2,16,1,37,0
2016-09-10,94,209,103,20,1,15,4,28,0
2016-09-11,99,183,94,22,0,11,3,18,0
2016-09-12,91,220,129,15,1,18,3,14,1
2016-09-13,95,194,113,17,3,12,0,34,4
2016-09-14,88,198,122,18,0,18,9,40,0
2016-09-15,94,229,115,26,4,17,2,44,0
2016-09-16,106,207,132,24,1,15,2,50,2
2016-09-17,91,200,97,9,4,13,2,19,2
2016-09-18,93,168,91,16,0,16,2,11,1
2016-09-19,86,215,125,26,0,25,2,18,0
2016-09-20,80,221,131,18,1,20,2,28,0
2016-09-21,91,200,100,29,0,21,3,32,0
2016-09-22,74,203,132,22,2,14,1,36,0
2016-09-23,100,231,125,15,1,13,4,23,0
2016-09-24,77,187,119,30,4,17,2,28,0
2016-09-25,77,154,110,16,1,18,1,19,0
2016-09-26,91,198,136,21,0,16,3,15,1
2016-09-27,101,203,138,21,1,18,2,38,1
2016-09-28,106,177,125,25,1,22,2,31,0
2016-09-29,88,170,104,10,1,19,3,41,1
2016-09-30,69,168,114,17,0,22,3,36,0
2016-10-01,71,155,103,13,2,20,3,30,2
2016-10-02,101,184,104,16,1,11,3,21,0
2016-10-03,86,219,125,24,1,18,7,25,0
2016-10-04,78,232,124,19,1,21,5,31,0
2016-10-05,109,237,119,26,0,17,5,33,1
2016-10-06,94,228,106,22,0,16,2,52,1
2016-10-07,106,219,92,19,0,14,5,37,0
2016-10-08,80,215,109,13,2,20,1,34,0
2016-10-09,64,183,92,15,0,25,2,12,1
2016-10-10,85,219,117,26,2,19,4,28,1
2016-10-11,84,233,120,20,2,20,4,34,2
2016-10-12,80,256,108,18,1,19,1,50,2
2016-10-13,84,218,127,18,0,15,0,34,0
2016-10-14,90,213,117,13,2,19,3,47,1
2016-10-15,77,208,105,15,2,19,2,25,0
2016-10-16,83,193,91,15,2,22,2,16,2
2016-10-17,94,247,155,25,7,16,7,28,3
2016-10-18,85,231,135,23,1,29,1,37,1
2016-10-19,105,233,138,17,0,20,1,33,1
2016-10-20,123,197,129,24,1,19,4,45,0
2016-10-21,100,241,117,27,0,11,1,40,0
2016-10-22,74,175,92,15,0,19,2,38,1
2016-10-23,90,181,105,17,1,23,1,24,0
2016-10-24,98,243,138,24,2,14,7,22,0
2016-10-25,101,242,104,21,2,20,12,44,0
2016-10-26,87,204,109,23,1,20,4,33,1
2016-10-27,85,161,113,15,0,17,1,43,3
2016-10-28,65,235,110,23,1,17,3,29,0
2016-10-29,73,213,97,15,3,14,3,47,0
2016-10-30,94,176,98,25,2,20,4,15,2
2016-10-31,107,239,110,22,2,16,2,24,0
2016-11-01,89,246,93,20,1,18,3,38,1
2016-11-02,79,233,104,11,2,18,5,33,0
2016-11-03,80,187,119,18,5,12,3,38,0
2016-11-04,89,208,124,27,4,14,3,41,0
2016-11-05,79,206,99,20,0,21,2,34,0
2016-11-06,79,155,105,13,2,16,3,22,0
2016-11-07,90,205,117,24,1,16,4,19,1
2016-11-08,74,174,113,34,1,17,0,19,1
2016-11-09,75,156,100,18,0,16,0,25,0
2016-11-10,88,212,101,14,1,15,2,35,0
2016-11-11,73,183,99,15,2,18,1,30,1
2016-11-12,99,212,89,11,0,23,2,31,0
2016-11-13,82,155,116,13,2,12,3,18,0
2016-11-14,74,194,110,20,1,21,5,16,2
2016-11-15,98,223,100,15,2,27,2,43,1
2016-11-16,93,209,101,19,0,21,2,28,1
2016-11-17,97,193,117,16,2,18,3,38,1
2016-11-18,90,238,98,16,1,15,0,35,2
2016-11-19,91,178,102,27,1,13,5,31,2
2016-11-20,72,138,80,12,1,18,3,23,1
2016-11-21,75,176,141,27,0,17,4,16,1
2016-11-22,98,164,119,20,0,12,3,34,1
2016-11-23,83,195,102,18,1,32,5,25,2
2016-11-24,62,88,52,13,0,7,0,11,0
2016-11-25,84,196,105,13,1,17,4,40,0
2016-11-26,59,214,84,14,0,27,2,43,0
2016-11-27,61,195,107,7,5,16,5,17,0
2016-11-28,106,213,132,25,1,29,3,21,1
2016-11-29,69,160,125,23,3,21,4,29,2
2016-11-30,87,171,114,17,1,19,2,34,0
2016-12-01,93,199,108,23,0,24,8,46,0
2016-12-02,82,194,106,13,2,23,2,36,0
2016-12-03,57,181,95,16,1,16,0,43,0
2016-12-04,57,169,93,20,1,18,3,25,1
2016-12-05,84,186,137,14,3,16,3,31,0
2016-12-06,82,199,113,22,1,15,5,29,1
2016-12-07,90,174,122,17,1,19,3,51,0
2016-12-08,80,203,107,21,1,19,3,42,0
2016-12-09,81,157,121,21,3,16,6,34,0
2016-12-10,68,147,78,8,0,14,3,41,1
2016-12-11,68,133,83,13,0,16,2,21,0
2016-12-12,84,160,134,22,0,29,4,22,1
2016-12-13,77,194,119,18,1,20,5,31,2
2016-12-14,75,238,109,10,1,19,2,40,1
2016-12-15,100,185,108,17,0,15,3,37,0
2016-12-16,58,119,85,12,3,11,0,27,0
2016-12-17,54,105,60,16,4,20,2,28,0
2016-12-18,77,107,90,10,1,15,1,13,0
2016-12-19,89,179,107,29,1,17,4,27,2
2016-12-20,72,173,112,18,2,13,3,31,0
2016-12-21,90,198,92,18,1,18,2,36,2
2016-12-22,86,186,125,21,0,21,3,46,1
2016-12-23,89,148,105,29,2,23,4,28,1
2016-12-24,62,90,81,21,2,12,0,19,1
2016-12-25,46,77,41,10,2,9,1,5,0
2016-12-26,40,144,91,16,0,19,4,18,0
2016-12-27,75,182,111,29,1,22,4,38,2
2016-12-28,78,198,107,16,2,14,4,38,1
2016-12-29,55,192,99,17,1,22,2,42,0
2016-12-30,65,177,88,18,1,15,1,47,0
2016-12-31,58,111,77,19,1,10,2,29,0
2017-01-01,95,131,54,22,3,19,1,26,1
2017-01-02,67,145,78,22,3,24,2,22,1
2017-01-03,86,182,102,28,2,13,5,46,1
2017-01-04,100,181,113,16,3,25,5,26,1
2017-01-05,93,152,74,17,3,9,6,46,1
2017-01-06,79,183,89,25,0,14,2,33,0
2017-01-07,51,96,63,10,4,16,0,17,3
2017-01-08,63,95,69,15,0,11,1,11,0
2017-01-09,80,154,84,13,0,23,3,26,2
2017-01-10,74,149,97,18,0,20,2,36,0
2017-01-11,80,196,96,12,0,20,3,49,1
2017-01-12,95,218,101,12,2,12,3,48,2
2017-01-13,95,170,106,23,1,23,3,47,1
2017-01-14,69,135,83,9,1,15,2,18,0
2017-01-15,57,162,84,14,0,20,4,20,2
2017-01-16,62,199,89,15,2,19,4,30,1
2017-01-17,84,176,114,16,3,28,3,43,1
2017-01-18,61,182,91,20,0,16,2,42,0
2017-01-19,90,196,113,16,1,17,7,39,0
2017-01-20,87,180,82,21,2,22,2,41,1
2017-01-21,69,223,98,13,1,21,2,30,4
2017-01-22,80,138,97,13,2,19,1,32,1
2017-01-23,66,178,109,20,1,21,4,13,1
2017-01-24,85,179,116,13,1,18,2,37,1
2017-01-25,78,152,108,24,0,26,2,16,1
2017-01-26,90,159,106,18,3,16,2,21,0
2017-01-27,90,178,99,17,1,22,4,31,1
2017-01-28,68,188,96,26,2,17,1,39,1
2017-01-29,66,167,95,12,2,11,4,32,0
2017-01-30,95,198,106,22,1,16,8,30,0
2017-01-31,95,211,127,16,0,17,2,36,1
2017-02-01,94,236,110,13,2,31,1,47,0
2017-02-02,91,188,109,22,3,22,3,46,1
2017-02-03,79,190,99,14,0,12,2,50,1
2017-02-04,59,141,87,14,1,14,0,36,0
2017-02-05,69,101,87,15,1,14,4,25,0
2017-02-06,88,184,124,17,0,18,3,36,0
2017-02-07,78,175,104,12,1,14,1,34,2
2017-02-08,91,191,87,14,2,19,2,35,1
2017-02-09,56,156,56,7,1,12,2,33,1
2017-02-10,86,151,77,8,2,15,5,23,0
2017-02-11,68,171,76,9,0,19,2,35,0
2017-02-12,64,150,87,10,1,12,2,20,0
2017-02-13,71,156,112,13,1,17,4,15,0
2017-02-14,77,200,100,12,1,18,5,35,1
2017-02-15,81,173,95,17,1,21,3,29,2
2017-02-16,65,175,102,21,2,13,5,35,2
2017-02-17,81,165,84,17,3,12,4,35,1
2017-02-18,83,177,77,16,1,24,2,37,2
2017-02-19,73,194,79,15,1,29,2,40,2
2017-02-20,85,168,129,14,1,20,1,27,0
2017-02-21,83,190,81,23,3,24,2,62,0
2017-02-22,95,190,101,12,2,19,5,43,0
2017-02-23,66,185,88,12,1,11,4,30,1
2017-02-24,116,203,84,17,0,14,4,47,1
2017-02-25,66,154,99,14,1,19,2,28,0
2017-02-26,71,133,81,14,1,7,2,28,0
2017-02-27,89,158,112,14,1,8,3,27,0
2017-02-28,98,211,99,15,7,7,2,48,0
2017-03-01,105,191,112,34,0,17,2,35,2
2017-03-02,80,197,103,14,0,14,0,30,0
2017-03-03,92,158,83,12,1,14,1,38,1
2017-03-04,42,164,67,12,2,5,1,44,0
2017-03-05,56,141,70,2,1,10,2,35,3
2017-03-06,78,181,100,12,1,14,3,30,0
2017-03-07,95,235,95,14,0,15,4,33,1
2017-03-08,96,188,105,18,0,12,2,57,1
2017-03-09,103,212,97,10,1,23,1,54,0
2017-03-10,80,182,99,12,2,16,0,35,0
2017-03-11,69,140,86,9,0,8,4,31,0
2017-03-12,54,130,61,8,1,10,3,36,1
2017-03-13,80,150,106,16,2,14,1,17,0
2017-03-14,36,82,49,11,0,6,3,20,1
2017-03-15,50,121,66,11,0,10,1,31,0
2017-03-16,73,154,58,7,1,9,0,41,1
2017-03-17,87,188,88,13,1,12,4,43,0
2017-03-18,81,139,75,7,0,12,0,52,2
2017-03-19,64,141,76,7,1,10,2,35,3
2017-03-20,102,168,103,30,0,16,1,21,1
2017-03-21,67,185,102,20,1,20,2,44,1
2017-03-22,60,163,96,25,0,13,4,31,0
2017-03-23,3,3,0,0,0,0,0,0,0
