Dispatch_Date,AGGRAVATED ASSAULT,MISC,MOTOR VEHICLE THEFT,BURGLARY,ARSON,ROBBERY,RAPE,DRUG OFFENSE,MURDER AND NON-NEGLIGENT MANSLAUGHTER
8/4/2016,93,198,131,26,0,17,5,36,0
8/5/2016,87,211,127,17,0,16,2,30,0
8/6/2016,73,194,101,22,1,23,1,19,1
8/7/2016,99,168,110,19,1,11,5,18,3
8/8/2016,102,189,132,36,1,22,10,16,2
8/9/2016,93,227,138,15,1,13,0,41,0
8/10/2016,102,219,135,28,1,16,4,34,1
8/11/2016,91,177,131,28,1,12,2,28,1
8/12/2016,85,202,105,31,1,15,0,31,4
8/13/2016,83,240,99,17,0,16,4,35,0
8/14/2016,108,171,107,13,2,16,2,14,1
8/15/2016,97,238,126,42,1,17,2,23,0
8/16/2016,80,252,137,35,1,21,2,32,0
8/17/2016,84,260,112,22,1,20,1,33,1
8/18/2016,85,215,135,24,1,18,8,29,0
8/19/2016,90,221,130,35,0,21,4,53,0
8/20/2016,68,177,104,16,0,13,4,30,3
8/21/2016,95,202,105,22,1,18,6,21,1
8/22/2016,87,239,145,28,1,15,2,17,1
8/23/2016,98,238,144,20,1,14,4,38,0
8/24/2016,80,261,144,22,1,16,4,38,0
8/25/2016,80,247,128,34,0,26,3,34,1
8/26/2016,74,229,139,20,0,20,4,40,1
8/27/2016,83,207,108,20,1,23,2,34,1
8/28/2016,94,197,95,25,0,27,7,20,0
8/29/2016,95,218,144,30,1,17,8,19,0
8/30/2016,92,255,148,27,2,23,10,33,1
8/31/2016,94,219,144,16,0,12,3,43,2
9/1/2016,92,200,114,22,0,22,6,30,1
9/2/2016,84,251,114,19,1,16,6,25,1
9/3/2016,104,207,110,12,1,17,3,38,0
9/4/2016,83,158,103,17,1,21,6,16,2
9/5/2016,87,178,131,18,2,13,2,19,4
9/6/2016,77,238,145,30,2,17,4,49,0
9/7/2016,85,240,118,25,2,14,2,45,0
9/8/2016,103,223,133,18,0,21,1,27,0
9/9/2016,96,201,117,21,2,16,1,37,0
9/10/2016,94,209,103,20,1,15,4,28,0
9/11/2016,99,183,94,22,0,11,3,18,0
9/12/2016,91,220,129,15,1,18,3,14,1
9/13/2016,95,194,113,17,3,12,0,34,4
9/14/2016,88,198,122,18,0,18,9,40,0
9/15/2016,94,229,115,26,4,17,2,44,0
9/16/2016,106,207,132,24,1,15,2,50,2
9/17/2016,91,200,97,9,4,13,2,19,2
9/18/2016,93,168,91,16,0,16,2,11,1
9/19/2016,86,215,125,26,0,25,2,18,0
9/20/2016,80,221,131,18,1,20,2,28,0
9/21/2016,91,200,100,29,0,21,3,32,0
9/22/2016,74,203,132,22,2,14,1,36,0
9/23/2016,100,231,125,15,1,13,4,23,0
9/24/2016,77,187,119,30,4,17,2,28,0
9/25/2016,77,154,110,16,1,18,1,19,0
9/26/2016,91,198,136,21,0,16,3,15,1
9/27/2016,101,203,138,21,1,18,2,38,1
9/28/2016,106,177,125,25,1,22,2,31,0
9/29/2016,88,170,104,10,1,19,3,41,1
9/30/2016,69,168,114,17,0,22,3,36,0
10/1/2016,71,155,103,13,2,20,3,30,2
10/2/2016,101,184,104,16,1,11,3,21,0
10/3/2016,86,219,125,24,1,18,7,25,0
10/4/2016,78,232,124,19,1,21,5,31,0
10/5/2016,109,237,119,26,0,17,5,33,1
10/6/2016,94,228,106,22,0,16,2,52,1
10/7/2016,106,219,92,19,0,14,5,37,0
10/8/2016,80,215,109,13,2,20,1,34,0
10/9/2016,64,183,92,15,0,25,2,12,1
10/10/2016,85,219,117,26,2,19,4,28,1
10/11/2016,84,233,120,20,2,20,4,34,2
10/12/2016,80,256,108,18,1,19,1,50,2
10/13/2016,84,218,127,18,0,15,0,34,0
10/14/2016,90,213,117,13,2,19,3,47,1
10/15/2016,77,208,105,15,2,19,2,25,0
10/16/2016,83,193,91,15,2,22,2,16,2
10/17/2016,94,247,155,25,7,16,7,28,3
10/18/2016,85,231,135,23,1,29,1,37,1
10/19/2016,105,233,138,17,0,20,1,33,1
10/20/2016,123,197,129,24,1,19,4,45,0
10/21/2016,100,241,117,27,0,11,1,40,0
10/22/2016,74,175,92,15,0,19,2,38,1
10/23/2016,90,181,105,17,1,23,1,24,0
10/24/2016,98,243,138,24,2,14,7,22,0
10/25/2016,101,242,104,21,2,20,12,44,0
10/26/2016,87,204,109,23,1,20,4,33,1
10/27/2016,85,161,113,15,0,17,1,43,3
10/28/2016,65,235,110,23,1,17,3,29,0
10/29/2016,73,213,97,15,3,14,3,47,0
10/30/2016,94,176,98,25,2,20,4,15,2
10/31/2016,107,239,110,22,2,16,2,24,0
11/1/2016,89,246,93,20,1,18,3,38,1
11/2/2016,79,233,104,11,2,18,5,33,0
11/3/2016,80,187,119,18,5,12,3,38,0
11/4/2016,89,208,124,27,4,14,3,41,0
11/5/2016,79,206,99,20,0,21,2,34,0
11/6/2016,79,155,105,13,2,16,3,22,0
11/7/2016,90,205,117,24,1,16,4,19,1
11/8/2016,74,174,113,34,1,17,0,19,1
11/9/2016,75,156,100,18,0,16,0,25,0
11/10/2016,88,212,101,14,1,15,2,35,0
11/11/2016,73,183,99,15,2,18,1,30,1
11/12/2016,99,212,89,11,0,23,2,31,0
11/13/2016,82,155,116,13,2,12,3,18,0
11/14/2016,74,194,110,20,1,21,5,16,2
11/15/2016,98,223,100,15,2,27,2,43,1
11/16/2016,93,209,101,19,0,21,2,28,1
11/17/2016,97,193,117,16,2,18,3,38,1
11/18/2016,90,238,98,16,1,15,0,35,2
11/19/2016,91,178,102,27,1,13,5,31,2
11/20/2016,72,138,80,12,1,18,3,23,1
11/21/2016,75,176,141,27,0,17,4,16,1
11/22/2016,98,164,119,20,0,12,3,34,1
11/23/2016,83,195,102,18,1,32,5,25,2
11/24/2016,62,88,52,13,0,7,0,11,0
11/25/2016,84,196,105,13,1,17,4,40,0
11/26/2016,59,214,84,14,0,27,2,43,0
11/27/2016,61,195,107,7,5,16,5,17,0
11/28/2016,106,213,132,25,1,29,3,21,1
11/29/2016,69,160,125,23,3,21,4,29,2
11/30/2016,87,171,114,17,1,19,2,34,0
12/1/2016,93,199,108,23,0,24,8,46,0
12/2/2016,82,194,106,13,2,23,2,36,0
12/3/2016,57,181,95,16,1,16,0,43,0
12/4/2016,57,169,93,20,1,18,3,25,1
12/5/2016,84,186,137,14,3,16,3,31,0
12/6/2016,82,199,113,22,1,15,5,29,1
12/7/2016,90,174,122,17,1,19,3,51,0
12/8/2016,80,203,107,21,1,19,3,42,0
12/9/2016,81,157,121,21,3,16,6,34,0
12/10/2016,68,147,78,8,0,14,3,41,1
12/11/2016,68,133,83,13,0,16,2,21,0
12/12/2016,84,160,134,22,0,29,4,22,1
12/13/2016,77,194,119,18,1,20,5,31,2
12/14/2016,75,238,109,10,1,19,2,40,1
12/15/2016,100,185,108,17,0,15,3,37,0
12/16/2016,58,119,85,12,3,11,0,27,0
12/17/2016,54,105,60,16,4,20,2,28,0
12/18/2016,77,107,90,10,1,15,1,13,0
12/19/2016,89,179,107,29,1,17,4,27,2
12/20/2016,72,173,112,18,2,13,3,31,0
12/21/2016,90,198,92,18,1,18,2,36,2
12/22/2016,86,186,125,21,0,21,3,46,1
12/23/2016,89,148,105,29,2,23,4,28,1
12/24/2016,62,90,81,21,2,12,0,19,1
12/25/2016,46,77,41,10,2,9,1,5,0
12/26/2016,40,144,91,16,0,19,4,18,0
12/27/2016,75,182,111,29,1,22,4,38,2
12/28/2016,78,198,107,16,2,14,4,38,1
12/29/2016,55,192,99,17,1,22,2,42,0
12/30/2016,65,177,88,18,1,15,1,47,0
12/31/2016,58,111,77,19,1,10,2,29,0
1/1/2017,95,131,54,22,3,19,1,26,1
1/2/2017,67,145,78,22,3,24,2,22,1
1/3/2017,86,182,102,28,2,13,5,46,1
1/4/2017,100,181,113,16,3,25,5,26,1
1/5/2017,93,152,74,17,3,9,6,46,1
1/6/2017,79,183,89,25,0,14,2,33,0
1/7/2017,51,96,63,10,4,16,0,17,3
1/8/2017,63,95,69,15,0,11,1,11,0
1/9/2017,80,154,84,13,0,23,3,26,2
1/10/2017,74,149,97,18,0,20,2,36,0
1/11/2017,80,196,96,12,0,20,3,49,1
1/12/2017,95,218,101,12,2,12,3,48,2
1/13/2017,95,170,106,23,1,23,3,47,1
1/14/2017,69,135,83,9,1,15,2,18,0
1/15/2017,57,162,84,14,0,20,4,20,2
1/16/2017,62,199,89,15,2,19,4,30,1
1/17/2017,84,176,114,16,3,28,3,43,1
1/18/2017,61,182,91,20,0,16,2,42,0
1/19/2017,90,196,113,16,1,17,7,39,0
1/20/2017,87,180,82,21,2,22,2,41,1
1/21/2017,69,223,98,13,1,21,2,30,4
1/22/2017,80,138,97,13,2,19,1,32,1
1/23/2017,66,178,109,20,1,21,4,13,1
1/24/2017,85,179,116,13,1,18,2,37,1
1/25/2017,78,152,108,24,0,26,2,16,1
1/26/2017,90,159,106,18,3,16,2,21,0
1/27/2017,90,178,99,17,1,22,4,31,1
1/28/2017,68,188,96,26,2,17,1,39,1
1/29/2017,66,167,95,12,2,11,4,32,0
1/30/2017,95,198,106,22,1,16,8,30,0
1/31/2017,95,211,127,16,0,17,2,36,1
2/1/2017,94,236,110,13,2,31,1,47,0
2/2/2017,91,188,109,22,3,22,3,46,1
2/3/2017,79,190,99,14,0,12,2,50,1
2/4/2017,59,141,87,14,1,14,0,36,0
2/5/2017,69,101,87,15,1,14,4,25,0
2/6/2017,88,184,124,17,0,18,3,36,0
2/7/2017,78,175,104,12,1,14,1,34,2
2/8/2017,91,191,87,14,2,19,2,35,1
2/9/2017,56,156,56,7,1,12,2,33,1
2/10/2017,86,151,77,8,2,15,5,23,0
2/11/2017,68,171,76,9,0,19,2,35,0
2/12/2017,64,150,87,10,1,12,2,20,0
2/13/2017,71,156,112,13,1,17,4,15,0
2/14/2017,77,200,100,12,1,18,5,35,1
2/15/2017,81,173,95,17,1,21,3,29,2
2/16/2017,65,175,102,21,2,13,5,35,2
2/17/2017,81,165,84,17,3,12,4,35,1
2/18/2017,83,177,77,16,1,24,2,37,2
2/19/2017,73,194,79,15,1,29,2,40,2
2/20/2017,85,168,129,14,1,20,1,27,0
2/21/2017,83,190,81,23,3,24,2,62,0
2/22/2017,95,190,101,12,2,19,5,43,0
2/23/2017,66,185,88,12,1,11,4,30,1
2/24/2017,116,203,84,17,0,14,4,47,1
2/25/2017,66,154,99,14,1,19,2,28,0
2/26/2017,71,133,81,14,1,7,2,28,0
2/27/2017,89,158,112,14,1,8,3,27,0
2/28/2017,98,211,99,15,7,7,2,48,0
3/1/2017,105,191,112,34,0,17,2,35,2
3/2/2017,80,197,103,14,0,14,0,30,0
3/3/2017,92,158,83,12,1,14,1,38,1
3/4/2017,42,164,67,12,2,5,1,44,0
3/5/2017,56,141,70,2,1,10,2,35,3
3/6/2017,78,181,100,12,1,14,3,30,0
3/7/2017,95,235,95,14,0,15,4,33,1
3/8/2017,96,188,105,18,0,12,2,57,1
3/9/2017,103,212,97,10,1,23,1,54,0
3/10/2017,80,182,99,12,2,16,0,35,0
3/11/2017,69,140,86,9,0,8,4,31,0
3/12/2017,54,130,61,8,1,10,3,36,1
3/13/2017,80,150,106,16,2,14,1,17,0
3/14/2017,36,82,49,11,0,6,3,20,1
3/15/2017,50,121,66,11,0,10,1,31,0
3/16/2017,73,154,58,7,1,9,0,41,1
3/17/2017,87,188,88,13,1,12,4,43,0
3/18/2017,81,139,75,7,0,12,0,52,2
3/19/2017,64,141,76,7,1,10,2,35,3
3/20/2017,102,168,103,30,0,16,1,21,1
3/21/2017,67,185,102,20,1,20,2,44,1
3/22/2017,60,163,96,25,0,13,4,31,0
3/23/2017,3,3,0,0,0,0,0,0,0
